Date,Open,High,Low,Close,Volume
17-Feb-17,15.35,15.6,15.3,15.5,"18,923,000"
16-Feb-17,15.3,15.45,15.25,15.35,"15,531,000"
15-Feb-17,15,15.35,14.95,15.2,"19,639,000"
14-Feb-17,15,15,14.9,14.95,"4,776,000"
13-Feb-17,15.1,15.15,14.95,15,"6,938,000"
10-Feb-17,14.95,15.1,14.95,15,"9,092,000"
9-Feb-17,14.95,14.95,14.8,14.9,"4,804,000"
8-Feb-17,15,15.2,14.85,14.85,"12,504,000"
7-Feb-17,14.9,15.05,14.85,15,"5,524,000"
6-Feb-17,14.85,15.05,14.85,14.9,"7,190,000"
3-Feb-17,14.95,15.05,14.75,14.8,"8,638,000"
2-Feb-17,15.1,15.15,14.9,14.9,"8,091,000"
24-Jan-17,15.1,15.15,15,15.1,"7,723,000"
23-Jan-17,15.1,15.15,15,15,"4,139,000"
20-Jan-17,15,15.05,14.9,15,"5,085,000"
19-Jan-17,15.05,15.05,14.9,14.95,"3,956,000"
18-Jan-17,15.15,15.15,15,15.05,"3,226,000"
17-Jan-17,15,15.25,15,15.15,"5,518,000"
16-Jan-17,15.05,15.1,14.95,15,"3,448,000"
13-Jan-17,15.1,15.1,15,15.05,"3,832,000"
12-Jan-17,15.15,15.15,15,15.05,"5,145,000"
11-Jan-17,14.9,15.2,14.8,15.1,"14,195,000"
10-Jan-17,14.85,14.9,14.75,14.85,"3,240,000"
9-Jan-17,14.8,14.95,14.75,14.8,"3,405,000"
6-Jan-17,15,15,14.7,14.8,"3,826,000"
5-Jan-17,14.65,14.95,14.6,14.9,"10,067,000"
4-Jan-17,14.5,14.6,14.5,14.6,"2,371,000"
3-Jan-17,14.6,14.65,14.55,14.6,"2,850,000"
30-Dec-16,14.55,14.6,14.5,14.6,"2,471,000"
29-Dec-16,14.55,14.6,14.45,14.5,"4,696,000"
28-Dec-16,14.55,14.6,14.5,14.55,"2,796,000"
27-Dec-16,14.5,14.6,14.45,14.5,"4,420,000"
26-Dec-16,14.55,14.65,14.45,14.45,"6,249,000"
23-Dec-16,14.6,14.65,14.55,14.55,"5,146,000"
22-Dec-16,14.6,14.65,14.55,14.6,"2,686,000"
21-Dec-16,14.7,14.75,14.55,14.6,"5,674,000"
20-Dec-16,14.8,14.85,14.6,14.6,"8,445,000"
19-Dec-16,14.75,14.9,14.7,14.7,"5,733,000"
16-Dec-16,14.85,14.85,14.75,14.75,"8,608,000"
15-Dec-16,14.9,15.05,14.75,14.9,"7,811,000"
14-Dec-16,15.05,15.15,14.9,14.9,"4,667,000"
13-Dec-16,15,15.05,14.9,14.9,"7,288,000"
12-Dec-16,15.2,15.2,14.9,14.95,"9,482,000"
9-Dec-16,15.35,15.4,15.2,15.25,"8,371,000"
8-Dec-16,15.25,15.55,15.2,15.4,"10,022,000"
7-Dec-16,15.1,15.25,15,15.1,"5,280,000"
6-Dec-16,15.05,15.15,15,15.05,"5,539,000"
5-Dec-16,15.15,15.15,14.9,14.95,"6,701,000"
2-Dec-16,15.2,15.25,15.05,15.1,"8,538,000"
1-Dec-16,15.45,15.55,15.2,15.25,"12,319,000"
30-Nov-16,15.7,15.75,15.55,15.65,"9,714,000"
29-Nov-16,15.6,15.7,15.5,15.6,"5,785,000"
28-Nov-16,15.6,15.75,15.5,15.5,"5,629,000"
25-Nov-16,15.8,15.8,15.55,15.6,"8,077,000"
24-Nov-16,15.6,16.1,15.6,15.85,"30,916,000"
23-Nov-16,15.65,15.7,15.55,15.6,"12,450,000"
22-Nov-16,15.6,15.85,15.45,15.45,"28,207,000"
21-Nov-16,15.15,15.3,15.05,15.25,"10,455,000"
18-Nov-16,15.2,15.25,15,15.15,"8,116,000"
17-Nov-16,14.8,15.2,14.75,15.1,"13,596,000"
16-Nov-16,14.85,14.85,14.7,14.7,"4,745,000"
15-Nov-16,14.8,14.95,14.7,14.7,"5,567,000"
14-Nov-16,14.7,14.95,14.6,14.7,"6,133,000"
11-Nov-16,14.9,14.95,14.65,14.65,"6,866,000"
10-Nov-16,14.95,15,14.85,14.95,"5,299,000"
9-Nov-16,15.25,15.35,14.6,14.7,"13,470,000"
8-Nov-16,14.95,15.35,14.85,15.2,"8,243,000"
7-Nov-16,14.95,15,14.9,14.9,"3,215,000"
4-Nov-16,14.95,14.95,14.8,14.85,"2,759,000"
3-Nov-16,14.85,15,14.8,14.9,"3,616,000"
2-Nov-16,15.1,15.15,14.8,14.8,"9,783,000"
1-Nov-16,15.2,15.2,15.1,15.15,"6,248,000"
31-Oct-16,15.1,15.25,14.95,15.2,"11,564,000"
28-Oct-16,15.05,15.1,14.8,15.1,"8,688,000"
27-Oct-16,14.75,15.25,14.75,15.1,"26,363,000"
26-Oct-16,14.6,14.7,14.55,14.6,"2,456,000"
25-Oct-16,14.7,14.7,14.55,14.65,"2,146,000"
24-Oct-16,14.6,14.7,14.5,14.7,"4,666,000"
21-Oct-16,14.6,14.6,14.5,14.6,"6,363,000"
20-Oct-16,14.55,14.6,14.5,14.55,"3,890,000"
19-Oct-16,14.55,14.6,14.45,14.55,"3,410,000"
18-Oct-16,14.55,14.55,14.45,14.55,"2,607,000"
17-Oct-16,14.5,14.6,14.4,14.55,"3,876,000"
14-Oct-16,14.6,14.6,14.45,14.45,"3,262,000"
13-Oct-16,14.7,14.7,14.55,14.6,"3,665,000"
12-Oct-16,14.6,14.75,14.45,14.65,"4,383,000"
11-Oct-16,14.8,14.85,14.45,14.6,"6,595,000"
7-Oct-16,14.55,14.75,14.45,14.75,"8,161,000"
6-Oct-16,14.55,14.55,14.4,14.55,"3,615,000"
5-Oct-16,14.5,14.6,14.45,14.55,"3,168,000"
4-Oct-16,14.4,14.6,14.35,14.6,"5,504,000"
3-Oct-16,14.4,14.45,14.3,14.35,"3,855,000"
30-Sep-16,14.4,14.4,14.3,14.3,"6,048,000"
29-Sep-16,14.5,14.55,14.4,14.4,"6,464,000"
26-Sep-16,14.65,14.65,14.5,14.5,"2,296,000"
23-Sep-16,14.55,14.65,14.5,14.65,"6,442,000"
22-Sep-16,14.6,14.6,14.4,14.55,"4,571,000"
21-Sep-16,14.5,14.7,14.4,14.5,"6,489,000"
20-Sep-16,14.35,14.5,14.3,14.45,"5,422,000"
19-Sep-16,14.4,14.7,14.3,14.3,"12,217,000"
14-Sep-16,14.3,14.55,14.3,14.3,"6,197,000"
13-Sep-16,14.55,14.6,14.35,14.4,"5,751,000"
12-Sep-16,14.6,14.65,14.5,14.5,"6,550,000"
9-Sep-16,15.05,15.1,14.85,14.9,"5,250,000"
8-Sep-16,15.15,15.2,15.05,15.15,"4,439,000"
7-Sep-16,15.2,15.25,15.05,15.15,"6,689,000"
6-Sep-16,14.9,15.25,14.9,15.15,"9,307,000"
5-Sep-16,15,15.05,14.9,14.9,"3,825,000"
2-Sep-16,14.95,15.15,14.9,14.9,"13,405,000"
1-Sep-16,14.65,14.95,14.65,14.85,"9,669,000"
31-Aug-16,14.7,14.75,14.6,14.7,"6,227,000"
30-Aug-16,14.75,14.8,14.65,14.75,"4,482,000"
29-Aug-16,14.75,14.75,14.5,14.7,"4,533,000"
26-Aug-16,14.65,14.8,14.55,14.7,"7,235,000"
25-Aug-16,14.65,14.7,14.5,14.6,"7,547,000"
24-Aug-16,14.6,14.75,14.5,14.6,"11,171,000"
23-Aug-16,15.4,15.45,15.3,15.35,"18,898,000"
22-Aug-16,15.55,15.6,15.4,15.4,"6,604,000"
19-Aug-16,15.85,15.85,15.55,15.6,"10,140,000"
18-Aug-16,15.75,15.85,15.7,15.8,"10,302,000"
17-Aug-16,15.55,15.75,15.55,15.75,"9,481,000"
16-Aug-16,15.8,15.8,15.5,15.55,"8,769,000"
15-Aug-16,15.7,15.85,15.7,15.8,"4,288,000"
12-Aug-16,15.8,15.8,15.65,15.75,"5,621,000"
11-Aug-16,15.9,15.95,15.6,15.75,"12,328,000"
10-Aug-16,15.85,15.9,15.75,15.9,"8,040,000"
9-Aug-16,15.8,15.9,15.75,15.85,"9,407,000"
8-Aug-16,15.9,15.95,15.7,15.85,"11,501,000"
5-Aug-16,15.75,15.95,15.7,15.85,"14,106,000"
4-Aug-16,15.6,15.7,15.45,15.7,"8,338,000"
3-Aug-16,15.35,15.55,15.25,15.5,"7,279,000"
2-Aug-16,15.55,15.65,15.45,15.45,"10,935,000"
1-Aug-16,15.3,15.55,15.2,15.55,"9,386,000"
29-Jul-16,15.45,15.45,15.2,15.2,"6,987,000"
28-Jul-16,15.4,15.5,15.3,15.4,"6,989,000"
27-Jul-16,15.5,15.5,15.35,15.4,"4,851,000"
26-Jul-16,15.3,15.5,15.2,15.45,"5,667,000"
25-Jul-16,15.6,15.65,15.15,15.3,"9,838,000"
22-Jul-16,15.55,15.6,15.45,15.55,"7,710,000"
21-Jul-16,15.65,15.75,15.55,15.55,"11,076,000"
20-Jul-16,15.6,15.85,15.5,15.55,"12,343,000"
19-Jul-16,15.65,15.7,15.4,15.7,"13,095,000"
18-Jul-16,15.75,15.8,15.5,15.65,"17,854,000"
15-Jul-16,15.5,16.05,15.5,15.7,"61,417,000"
14-Jul-16,14.5,15.1,14.45,15.05,"24,442,000"
13-Jul-16,14.5,14.55,14.3,14.4,"8,803,000"
12-Jul-16,14.5,14.55,14.35,14.4,"13,753,000"
11-Jul-16,14.4,14.6,14.3,14.35,"9,743,000"
7-Jul-16,14.2,14.35,14.1,14.15,"7,369,000"
6-Jul-16,14.6,14.6,14.15,14.15,"14,755,000"
5-Jul-16,14.6,14.65,14.5,14.55,"6,265,000"
4-Jul-16,14.7,14.8,14.5,14.5,"9,649,000"
1-Jul-16,14.7,14.85,14.65,14.7,"5,901,000"
30-Jun-16,14.7,14.75,14.5,14.7,"8,319,000"
29-Jun-16,14.85,14.95,14.65,14.7,"10,724,000"
28-Jun-16,14.85,14.95,14.7,14.85,"10,150,000"
27-Jun-16,14.9,14.9,14.7,14.9,"8,373,000"
24-Jun-16,15.35,15.35,14.65,14.95,"31,218,000"
23-Jun-16,15.1,15.15,14.85,14.9,"8,636,000"
22-Jun-16,14.55,15.1,14.45,15.05,"26,249,000"
21-Jun-16,14.45,14.55,14.4,14.45,"6,165,000"
20-Jun-16,14.55,14.6,14.35,14.45,"6,782,000"
17-Jun-16,14.4,14.6,14.25,14.55,"9,815,000"
16-Jun-16,14.55,14.6,14.2,14.25,"10,158,000"
15-Jun-16,14.5,14.5,14.25,14.45,"6,338,000"
14-Jun-16,14.4,14.5,14.35,14.45,"4,650,000"
13-Jun-16,14.7,14.7,14.4,14.45,"7,335,000"
8-Jun-16,14.5,14.8,14.45,14.7,"12,129,000"
7-Jun-16,14.5,14.65,14.4,14.45,"7,700,000"
6-Jun-16,14.7,14.75,14.45,14.5,"6,355,000"
3-Jun-16,14.55,14.6,14.45,14.5,"6,875,000"
2-Jun-16,14.75,14.8,14.5,14.5,"10,132,000"
1-Jun-16,14.8,14.85,14.65,14.75,"9,004,000"
31-May-16,14.75,14.8,14.6,14.8,"8,201,000"
30-May-16,14.75,14.8,14.55,14.75,"10,288,000"
27-May-16,14.8,14.85,14.55,14.8,"8,565,000"
26-May-16,14.4,14.75,14.35,14.7,"14,818,000"
25-May-16,14.2,14.45,14.2,14.3,"9,959,000"
24-May-16,14.25,14.35,14.1,14.15,"8,839,000"
23-May-16,14.3,14.4,14,14.2,"14,116,000"
20-May-16,13.85,14.55,13.65,14.35,"24,484,000"
19-May-16,13.9,14,13.75,13.75,"12,121,000"
18-May-16,14,14,13.85,13.9,"15,506,000"
17-May-16,14.2,14.2,13.95,14.05,"14,318,000"
16-May-16,14.5,14.5,14,14.2,"15,591,000"
13-May-16,14.8,14.8,14.4,14.7,"11,783,000"
12-May-16,14.9,15,14.75,14.8,"5,760,000"
11-May-16,15,15.1,14.9,14.9,"7,360,000"
10-May-16,15,15,14.85,14.95,"6,265,000"
9-May-16,15,15.1,14.9,14.95,"9,918,000"
6-May-16,14.75,15.1,14.65,15,"11,015,000"
5-May-16,15.25,15.35,14.6,14.65,"26,599,000"
4-May-16,15.7,15.75,15.25,15.25,"12,600,000"
3-May-16,16,16,15.7,15.75,"6,617,000"
29-Apr-16,15.8,16,15.7,16,"10,503,000"
28-Apr-16,16.25,16.25,15.85,15.85,"11,591,000"
27-Apr-16,16.2,16.4,16.1,16.2,"11,950,000"
26-Apr-16,16.1,16.2,16,16.05,"5,992,000"
25-Apr-16,16.05,16.2,15.85,16.1,"10,836,000"
22-Apr-16,16.2,16.35,16,16.05,"8,658,000"
21-Apr-16,16.35,16.4,16.1,16.2,"11,577,000"
20-Apr-16,16.75,16.8,16.1,16.25,"18,444,000"
19-Apr-16,16.95,17,16.55,16.6,"15,309,000"
18-Apr-16,17,17.1,16.9,16.9,"5,815,000"
15-Apr-16,17.05,17.2,16.85,16.95,"14,024,000"
14-Apr-16,17.35,17.35,17.05,17.05,"10,662,000"
13-Apr-16,17.55,17.6,17.2,17.35,"13,296,000"
12-Apr-16,17.8,17.85,17.55,17.55,"11,042,000"
11-Apr-16,17.8,17.9,17.7,17.85,"8,723,000"
8-Apr-16,17.8,17.9,17.8,17.8,"16,170,000"
7-Apr-16,17.6,17.9,17.55,17.85,"16,642,000"
6-Apr-16,17.7,17.9,17.55,17.8,"21,260,000"
1-Apr-16,17.9,17.9,17.75,17.85,"9,155,000"
31-Mar-16,17.95,18,17.85,18,"11,556,000"
30-Mar-16,17.85,17.9,17.8,17.85,"12,232,000"
29-Mar-16,17.75,17.85,17.5,17.8,"22,521,000"
28-Mar-16,17.7,17.85,17.7,17.75,"7,960,000"
25-Mar-16,17.7,17.75,17.6,17.7,"9,937,000"
24-Mar-16,17.65,18.05,17.6,17.7,"12,475,000"
23-Mar-16,17.65,17.7,17.6,17.7,"11,926,000"
22-Mar-16,17.65,17.7,17.55,17.7,"18,538,000"
21-Mar-16,17.6,17.7,17.55,17.65,"15,824,000"
18-Mar-16,17.6,17.7,17.55,17.6,"23,549,000"
17-Mar-16,17.6,17.7,17.5,17.65,"26,438,000"
16-Mar-16,17.15,17.6,17.1,17.6,"29,182,000"
15-Mar-16,17.55,17.65,17.05,17.05,"26,369,000"
14-Mar-16,17.65,17.8,17.5,17.5,"23,914,000"
11-Mar-16,18.15,18.3,17.95,17.95,"13,845,000"
10-Mar-16,17.95,18,17.85,17.95,"8,333,000"
9-Mar-16,18.2,18.25,17.9,17.9,"10,493,000"
8-Mar-16,18,18.5,17.9,18.15,"18,248,000"
7-Mar-16,17.9,18.2,17.85,18,"9,380,000"
4-Mar-16,18.15,18.2,17.95,18,"11,827,000"
3-Mar-16,18.05,18.2,17.95,18.1,"13,675,000"
2-Mar-16,17.9,18.25,17.75,18.05,"18,529,000"
1-Mar-16,17.8,17.85,17.55,17.75,"8,010,000"
26-Feb-16,17.9,17.9,17.7,17.85,"8,407,000"
25-Feb-16,18,18.1,17.75,17.75,"12,421,000"
24-Feb-16,18,18.2,17.9,18,"13,646,000"
23-Feb-16,18.45,18.45,17.8,17.9,"22,803,000"
22-Feb-16,17.5,18.7,17.5,18.15,"46,243,000"
19-Feb-16,17.5,17.6,17.3,17.35,"7,643,000"
18-Feb-16,17.7,17.8,17.35,17.4,"14,383,000"
17-Feb-16,17.6,17.8,17.45,17.65,"12,446,000"
16-Feb-16,17.55,17.6,17.35,17.5,"9,224,000"
15-Feb-16,17.4,17.5,17.2,17.3,"11,079,000"
3-Feb-16,17.35,17.35,17.15,17.15,"6,569,000"
2-Feb-16,17.4,17.5,17.25,17.4,"6,334,000"
1-Feb-16,17.55,17.55,17.1,17.3,-
29-Jan-16,17.2,17.4,17.05,17.4,"14,562,000"
28-Jan-16,17.1,17.35,17.05,17.25,"9,090,000"
27-Jan-16,17.5,17.5,17.05,17.2,"8,459,000"
26-Jan-16,17.3,17.5,17.3,17.35,"7,264,000"
25-Jan-16,17.6,17.6,17.1,17.35,"16,008,000"
22-Jan-16,17.9,17.9,17.45,17.6,"10,988,000"
21-Jan-16,17.95,18.15,17.7,17.7,"7,890,000"
20-Jan-16,18.1,18.15,17.55,17.8,"18,669,000"
19-Jan-16,18.35,18.55,18,18.15,"18,982,000"
18-Jan-16,17.6,18.45,17.6,18.35,"18,236,000"
15-Jan-16,18.25,18.3,17.7,17.8,"16,485,000"
14-Jan-16,18.05,18.35,17.8,18.2,"16,006,000"
13-Jan-16,18.6,18.6,18.05,18.05,"14,911,000"
12-Jan-16,17.6,18.25,17.6,18.1,"31,542,000"
11-Jan-16,17.85,17.9,17.1,17.35,"27,874,000"
8-Jan-16,18.75,18.9,18.35,18.35,"22,386,000"
7-Jan-16,18.45,18.75,18.3,18.6,"39,036,000"
6-Jan-16,18.65,18.9,18.15,18.25,"43,594,000"
5-Jan-16,18,18.15,17.65,17.95,"18,471,000"
4-Jan-16,18.6,18.7,17.95,18.05,"23,361,000"
31-Dec-15,18.75,18.8,18.55,18.6,"9,149,000"
30-Dec-15,18.75,18.9,18.65,18.65,"11,390,000"
29-Dec-15,18.9,19,18.65,18.65,"13,620,000"
28-Dec-15,18.9,19,18.65,18.65,"18,949,102,000"
25-Dec-15,18.5,19.25,18.3,18.75,"35,257,000"
24-Dec-15,18.6,18.75,18.45,18.5,"17,937,000"
23-Dec-15,18.55,18.85,18.4,18.7,"25,934,000"
22-Dec-15,19.15,19.4,18.5,18.5,"49,420,000"
21-Dec-15,17.8,19.15,17.75,18.9,"59,947,000"
18-Dec-15,17.3,17.75,17.2,17.5,"38,440,000"
17-Dec-15,17.25,17.35,17.1,17.15,"11,796,000"
16-Dec-15,16.95,17.4,16.8,17.05,"19,296,000"
15-Dec-15,17.1,17.2,16.8,16.8,"11,918,000"
14-Dec-15,16.65,17.15,16.65,17,"17,123,000"
11-Dec-15,17.3,17.3,16.75,16.75,"15,556,000"
10-Dec-15,17.5,17.5,17.05,17.05,"19,398,000"
9-Dec-15,17.1,17.65,17.05,17.45,"41,357,000"
8-Dec-15,17.1,17.2,16.85,16.85,"17,551,000"
7-Dec-15,16.95,17,16.75,16.8,"6,793,000"
4-Dec-15,16.7,16.75,16.5,16.65,"10,775,000"
3-Dec-15,17.05,17.15,16.75,16.8,"15,528,000"
2-Dec-15,16.5,17.2,16.5,16.85,"15,124,000"
1-Dec-15,16.5,16.7,16.4,16.5,"20,790,000"
30-Nov-15,16.8,16.8,16.3,16.4,"33,074,000"
27-Nov-15,17.2,17.3,16.85,16.95,"15,025,000"
26-Nov-15,17.35,17.4,17.15,17.15,"12,017,000"
25-Nov-15,17.25,17.45,17.15,17.2,"11,557,000"
24-Nov-15,17.55,17.6,17.15,17.3,"22,507,000"
23-Nov-15,17.95,17.95,17.6,17.65,"10,332,000"
20-Nov-15,17.5,17.8,17.5,17.8,"15,538,000"
19-Nov-15,17.6,17.65,17.3,17.35,"18,975,000"
18-Nov-15,17.9,18,17.5,17.5,"13,743,000"
17-Nov-15,17.9,17.9,17.55,17.7,"24,501,000"
16-Nov-15,18.05,18.15,16.8,17.5,"69,863,000"
13-Nov-15,19.05,19.15,18.4,18.5,"17,612,000"
12-Nov-15,19.1,19.4,18.95,19.05,"10,072,000"
11-Nov-15,19.45,19.55,18.9,18.9,"12,821,000"
10-Nov-15,19.35,19.5,19.2,19.35,"11,813,000"
9-Nov-15,19.25,19.7,19.25,19.5,"14,632,000"
6-Nov-15,19.65,19.65,19.2,19.2,"13,844,000"
5-Nov-15,19.45,19.75,19.35,19.6,"13,741,000"
4-Nov-15,19.35,19.5,19.2,19.4,"17,385,000"
3-Nov-15,19.5,19.55,19.2,19.45,"7,325,000"
2-Nov-15,19.05,19.4,19,19.4,"8,020,000"
30-Oct-15,19.1,19.35,18.9,19.1,"15,511,000"
29-Oct-15,19.35,19.4,19.05,19.05,"12,555,000"
28-Oct-15,19.8,19.9,19.45,19.5,"11,943,000"
27-Oct-15,19.6,19.65,19.4,19.65,"11,649,000"
26-Oct-15,19.55,19.7,19.35,19.45,"17,519,000"
23-Oct-15,19.8,19.8,19.35,19.35,"14,052,000"
22-Oct-15,19.2,19.85,19.05,19.55,"34,507,000"
21-Oct-15,19.3,19.35,19,19.05,"11,043,000"
20-Oct-15,19.45,19.5,19.1,19.15,"18,344,000"
19-Oct-15,19.5,19.65,19.2,19.3,"28,586,000"
16-Oct-15,18.5,19,18.4,18.9,"29,098,000"
15-Oct-15,18.3,18.55,18.25,18.3,"14,164,000"
14-Oct-15,18.3,18.35,18.15,18.2,"14,431,000"
13-Oct-15,18.35,18.4,18.15,18.3,"18,117,000"
12-Oct-15,18.15,18.25,18,18,"16,363,000"
8-Oct-15,18.3,18.4,18,18,"22,869,000"
7-Oct-15,18.55,18.65,17.85,18.15,"58,535,000"
6-Oct-15,19.25,19.45,19,19,"17,637,000"
5-Oct-15,19.35,19.45,19.1,19.15,"14,841,000"
2-Oct-15,19.55,19.65,19.25,19.25,"24,926,000"
1-Oct-15,18.85,19.8,18.8,19.75,"39,023,000"
30-Sep-15,18.05,18.4,18,18.4,"24,641,000"
25-Sep-15,18.45,18.45,18,18.05,"17,882,000"
24-Sep-15,18.65,18.7,18,18.25,"14,064,000"
23-Sep-15,18.3,18.7,18.2,18.4,"16,984,000"
22-Sep-15,18.9,19,18.35,18.4,"19,596,000"
21-Sep-15,19.4,19.45,18.75,18.85,"13,703,000"
18-Sep-15,19.5,19.65,19.3,19.35,"14,214,000"
17-Sep-15,19.35,19.5,19.3,19.5,"20,646,000"
16-Sep-15,19.65,19.65,19.25,19.35,"12,600,000"
15-Sep-15,19.85,19.85,19.5,19.55,"12,558,000"
14-Sep-15,19.5,20.05,19.4,19.55,"18,986,000"
11-Sep-15,19.5,19.6,19.3,19.4,"9,707,000"
10-Sep-15,19.35,19.65,19.3,19.65,"15,368,000"
9-Sep-15,19.25,19.6,19.2,19.25,"20,514,000"
8-Sep-15,18.45,19.25,18.45,19,"19,265,000"
7-Sep-15,18.5,18.75,18.1,18.3,"22,090,000"
4-Sep-15,19.05,19.2,18.75,18.75,"15,516,000"
3-Sep-15,19.15,19.35,18.85,19.05,"16,852,000"
2-Sep-15,19.25,19.6,19.05,19.05,"23,387,000"
1-Sep-15,19.4,19.45,18.9,18.95,"33,495,000"
31-Aug-15,20.15,20.25,19.65,19.65,"20,432,000"
28-Aug-15,20.1,20.4,20,20.1,"16,523,000"
27-Aug-15,19.95,20.35,19.85,20.3,"16,567,000"
26-Aug-15,20.1,20.25,19.25,19.7,"24,092,000"
25-Aug-15,20.15,20.45,19.9,20.15,"22,435,000"
24-Aug-15,21,21.05,19.8,20.2,"29,698,000"
21-Aug-15,21.2,21.9,20.6,21.6,"30,609,000"
20-Aug-15,21.5,22.15,21.3,21.8,"23,816,000"
19-Aug-15,21.05,21.35,20.6,21.3,"19,033,000"
18-Aug-15,21.45,21.65,20.3,21,"30,425,000"
17-Aug-15,22.45,22.65,21.25,21.45,"26,263,000"
14-Aug-15,23.1,23.2,22.2,22.8,"19,724,000"
13-Aug-15,22.95,23.1,22.85,22.85,"15,141,000"
12-Aug-15,23.6,23.65,22.85,22.95,"18,913,000"
11-Aug-15,23.75,23.85,23.35,23.4,"26,228,000"
10-Aug-15,23,23.8,22.75,23.75,"33,567,000"
7-Aug-15,22.8,23,22.6,22.7,"13,575,000"
6-Aug-15,23.1,23.2,22.7,22.85,"10,188,000"
5-Aug-15,23.05,23.1,22.85,23.1,"12,003,000"
4-Aug-15,22.55,23.2,22.55,22.8,"22,642,000"
3-Aug-15,22.85,22.95,22.15,22.15,"18,771,000"
31-Jul-15,23.2,23.2,22.8,22.8,"8,375,000"
30-Jul-15,23.05,23.2,22.95,23,"9,725,000"
29-Jul-15,23.3,23.35,23,23.05,"18,911,000"
28-Jul-15,22.5,23.5,22.5,23.5,"38,392,000"
27-Jul-15,23.1,23.15,22.45,22.5,"17,013,000"
24-Jul-15,22.9,23.3,22.85,23,"22,887,000"
23-Jul-15,23,23.15,22.75,23.05,"22,860,000"
22-Jul-15,22.7,23.1,22.6,22.8,"24,857,000"
21-Jul-15,22.95,23.4,22.4,22.6,"32,378,000"
20-Jul-15,23,23.1,22.3,22.55,"14,679,000"
17-Jul-15,23,23.15,22.6,22.75,"22,749,000"
16-Jul-15,22.4,23.3,22.15,22.9,"53,037,000"
15-Jul-15,22.15,22.4,21.8,22.05,"18,661,000"
14-Jul-15,22.2,22.5,21.8,21.8,"16,324,000"
13-Jul-15,22.45,22.45,21.7,21.8,"16,178,000"
9-Jul-15,21.3,22,20.9,21.75,"21,471,000"
8-Jul-15,22.4,22.6,21.45,21.7,"34,039,000"
7-Jul-15,22.4,23,22.35,22.45,"42,931,000"
6-Jul-15,21.65,22.15,21.55,21.65,"20,600,000"
3-Jul-15,21.65,21.95,21.4,21.45,"17,983,000"
2-Jul-15,21.35,22,21.2,21.55,"38,559,000"
1-Jul-15,20.95,21.2,20.75,20.9,"12,314,000"
30-Jun-15,20.15,21.15,20.15,21.05,"22,993,000"
29-Jun-15,20.3,20.6,20.2,20.2,"9,719,000"
26-Jun-15,21,21.05,20.5,20.8,"14,720,000"
25-Jun-15,20.55,21.2,20.25,20.85,"22,747,000"
24-Jun-15,20.5,20.65,20.25,20.3,"9,431,000"
23-Jun-15,21.05,21.2,20.5,20.5,"16,450,000"
22-Jun-15,20.9,21.25,20.55,20.6,"21,975,000"
18-Jun-15,19.15,20.75,19.1,20.6,"30,061,000"
17-Jun-15,19.5,19.55,18.95,18.95,"15,811,000"
16-Jun-15,19.7,20.1,19.35,19.35,"12,477,000"
15-Jun-15,19.5,20,19.5,19.7,"8,605,000"
12-Jun-15,19.3,19.8,19.3,19.7,"13,291,000"
11-Jun-15,20,20.05,19.25,19.3,"19,166,000"
10-Jun-15,19.45,20.7,18.8,20.35,"35,261,000"
9-Jun-15,19.8,20.05,19.55,19.55,"18,850,000"
8-Jun-15,20.4,20.4,19.5,19.85,"26,805,000"
5-Jun-15,20,20.5,19.95,20.45,"20,833,000"
4-Jun-15,20.35,20.65,19.8,19.95,"37,873,000"
3-Jun-15,21.25,21.3,19.95,20.35,"41,561,000"
2-Jun-15,21.7,21.8,21.3,21.35,"16,215,000"
1-Jun-15,22.4,22.5,21.7,21.75,"21,055,000"
29-May-15,23.1,23.2,22.75,22.75,"15,737,000"
28-May-15,23.1,23.55,22.9,23.1,"25,715,000"
27-May-15,22.9,23.15,22.6,22.75,"21,362,000"
26-May-15,22.8,23.65,22.75,22.85,"51,714,000"
25-May-15,22.5,22.55,22.4,22.55,"22,584,000"
22-May-15,21.05,21.55,20.85,21.1,"22,874,000"
21-May-15,21.8,22.05,21.2,21.2,"18,637,000"
20-May-15,21.7,22.2,21.65,21.8,"14,374,000"
19-May-15,21.15,21.75,21.05,21.65,"20,762,000"
18-May-15,21.8,21.8,20.6,20.95,"32,165,000"
15-May-15,21.8,21.9,21.25,21.6,"10,923,000"
14-May-15,21.9,22.2,21.55,21.55,"10,650,000"
13-May-15,22,22.05,21.35,21.55,"15,392,000"
12-May-15,21.6,22.4,21.5,22.3,"9,595,000"
11-May-15,21.8,21.9,21.4,21.45,"9,073,000"
8-May-15,22.2,22.2,21.4,21.5,"22,380,000"
7-May-15,21.45,21.9,21.25,21.6,"18,716,000"
6-May-15,22.8,22.9,21.45,21.45,"46,138,000"
5-May-15,23.5,23.5,23,23.05,"12,508,000"
4-May-15,24.15,24.15,23.25,23.25,"16,375,000"
30-Apr-15,24.1,24.4,24,24.15,"11,680,000"
29-Apr-15,24.75,24.75,24.15,24.2,"15,618,000"
28-Apr-15,23.8,24.85,23.8,24.75,"31,450,000"
27-Apr-15,24.2,24.3,23.7,23.75,"18,670,000"
24-Apr-15,23.9,24.25,23.1,24,"29,073,000"
23-Apr-15,23.7,24.4,23.6,24.1,"15,113,000"
22-Apr-15,23.8,24.2,23.55,23.6,"13,897,000"
